scenario,method,num_gpus,seed,avg_jct,p95_jct,slowdown_mean,slowdown_p95,sla,gpu_utilization,energy_kwh,queue_len_mean,jct_cv,fairness_jain,scheduler_overhead_ms,action_entropy,transition_recovery_time
abrupt_spike_base_burst_diurnal,BanditEpsGreedy,4,330779627,461.50887573964496,858.0,1.0097004524764028,1.032889006856499,0.04142011834319527,0.9694646896205077,5.910277777777312,53.51445086705202,0.5809606017733583,0.7476550430482144,0.01936894913538602,0.7114522136581622,3682.5
drift_base_bursty_diurnal,BanditEXP3,4,4098878096,477.06349206349205,875.0,1.00994081257175,1.0369559165020328,0.05555555555555555,0.9699934768427919,4.556388888888599,41.78506196999348,0.5447468628796285,0.7711591745742948,0.07794943368712419,1.3102533150803337,2777.5
drift_base_bursty_diurnal,BanditEXP3,4,81667037,471.17857142857144,855.7499999999998,1.009169575898297,1.0341337718457286,0.03571428571428571,0.9671754593953764,5.0009027777774495,43.20480142264375,0.5399992573201546,0.7742339896265893,0.07839952527991041,1.4563669637750036,3320.0
drift_diurnal_shifted_bursty,BanditEXP3,4,3453390602,458.97727272727275,842.25,1.0103099174075922,1.038717926545872,0.05303030303030303,0.9728084415584416,4.589236111110843,41.2512987012987,0.5345440240484624,0.7777638475447778,0.07896465726076571,1.4369263596856359,3057.5
drift_diurnal_shifted_bursty,BanditEXP3,4,2419163015,469.6,855.0,1.010455629424909,1.0343825063984706,0.08,0.9573854269699967,4.454236111110823,37.98516320474778,0.5478425582108569,0.7691529850282481,0.07942144339877322,1.012030659845994,0.0
drift_diurnal_shifted_bursty,BanditEXP3,4,2351085191,452.6223776223776,875.0,1.009958329556009,1.0400933827746504,0.04895104895104895,0.9588076692630317,4.908749999999644,48.220191731575795,0.5612913874271871,0.7604285041826733,0.07792299168795144,1.276135565038534,0.0
drift_diurnal_shifted_bursty,BanditEXP3,4,3412724011,484.78723404255317,880.0,1.0088035227288275,1.030529650018074,0.0851063829787234,0.9664285714285714,5.184027777777425,46.396,0.5333185784172552,0.778556252484897,0.07776140777111452,1.4526976410299202,0.0
drift_diurnal_shifted_bursty,BanditEXP3,4,2635566273,509.93506493506493,880.0,1.0091540868311186,1.033546198876255,0.05194805194805195,0.9808274470232089,5.950555555555082,48.79515640766902,0.4992152499585715,0.8005021608980794,0.07740846130916826,1.1153952933114968,0.0
drift_base_bursty_diurnal,BanditEXP3,4,1391940179,468.1111111111111,850.0,1.0099142886610997,1.0313625397567854,0.07407407407407407,0.970807453416149,4.788888888888575,40.2916149068323,0.5107796098832299,0.7930869403827967,0.0788627780465227,1.1899601664033748,2960.0
abrupt_spike_base_burst_diurnal,BanditEXP3,4,2463618745,469.49152542372883,845.75,1.0095163698835625,1.032390196003407,0.09322033898305085,0.9636075949367089,4.201249999999769,37.21026722925457,0.5184565510461382,0.788148022141645,0.07587008741542628,1.3403382236889212,2997.5
drift_base_bursty_diurnal,BanditLinUCB,4,2411306097,433.5123966942149,820.0,1.0115047989609205,1.0472705735703922,0.08264462809917356,0.9742577978203683,3.9702777777775466,35.92371288989102,0.5612139752301843,0.7604787550179082,0.13665606583112852,8.289306334778563e-08,2477.5
